t,y_pinn,y_ref
0.0,0.13551392496204973,0.1372108361056407
0.008347245409015025,0.13135213114556588,0.13305472444501124
0.01669449081803005,0.1271861879271835,0.1288928410103877
0.025041736227045072,0.12301669255290304,0.12472547799705594
0.0333889816360601,0.1188441072557268,0.12055292789042137
0.041736227045075125,0.1146688531649066,0.11637548344108903
0.050083472454090144,0.11049135568211843,0.11219343763975369
0.05843071786310517,0.10631205676212419,0.10800708369218334
0.0667779632721202,0.10213140825269185,0.10381671499414497
0.07512520868113522,0.09794985743955076,0.09962262510626424
0.08347245409015025,0.09376783235624708,0.09542510772891019
0.09181969949916527,0.08958573106630408,0.09122445667750131
0.10016694490818029,0.08540391646131273,0.0870209658554951
0.10851419031719532,0.08122271630322209,0.08281492922999417
0.11686143572621034,0.07704242722744759,0.07860664080664972
0.12520868113522537,0.0728633210571279,0.07439639460420018
0.1335559265442404,0.06868565185858111,0.07018448462898937
0.1419031719532554,0.06450966250292522,0.06597120484945747
0.15025041736227043,0.060335589933713796,0.061756849170094275
0.15859766277128548,0.056163668765790487,0.05754171140712137
0.1669449081803005,0.05199413319119417,0.05332608526265076
0.17529215358931552,0.04782721741529683,0.0491102642987058
0.18363939899833054,0.04366315498833284,0.04489454191175992
0.19198664440734556,0.039502177448385134,0.04067921130728519
0.20033388981636058,0.03534451267407335,0.036464565474315605
0.20868113522537562,0.03119038328261925,0.03225089716194811
0.21702838063439064,0.027040005323434535,0.028038498850970695
0.22537562604340566,0.022893587426140116,0.023827662726712426
0.23372287145242068,0.018751330477240424,0.01961868065731974
0.2420701168614357,0.01461342782890307,0.015411844168312202
0.25041736227045075,0.01048006598983764,0.011207444417197445
0.25876460767946574,0.006351425712495251,0.007005772168162754
0.2671118530884808,0.002227683371194389,0.0028071177661479585
0.27545909849749584,-0.001890987480455908,-0.0013882288880174348
0.2838063439065108,-0.006004414480370146,-0.005579978359982159
0.2921535893155259,-0.010112424853324975,-0.009767841709441142
0.30050083472454087,-0.014214843911423247,-0.013951530515033232
0.3088480801335559,-0.018311493722523386,-0.018130756899019693
0.31719532554257096,-0.02240219199134441,-0.022305233551873506
0.32554257095158595,-0.026486751180808454,-0.02647467375603167
0.333889816360601,-0.030564977885791933,-0.030638791408683027
0.342237061769616,-0.034636672458332685,-0.03479730105351572
0.35058430717863104,-0.038701628872657934,-0.03894991789968584
0.3589315525876461,-0.04275963481016232,-0.043096357845223955
0.3672787979966611,-0.0468104719385255,-0.047236337501189274
0.3756260434056761,-0.05085391635527925,-0.05136957421567233
0.3839732888146911,-0.054889739164054485,-0.0554957860976437
0.39232053422370616,-0.058917707151155074,-0.05961469204064644
0.40066777963272115,-0.06293758353076206,-0.06372601174563286
0.4090150250417362,-0.06694912872866987,-0.06782946574030126
0.41736227045075125,-0.07095210117680406,-0.07192477541428166
0.42570951585976624,-0.07494625809362065,-0.07601166303592315
0.4340567612687813,-0.07893135622869374,-0.08008985177329184
0.4424040066777963,-0.08290715255318792,-0.08415906571703
0.4507512520868113,-0.08687340488138662,-0.08821902990302152
0.4590984974958264,-0.09082987241187235,-0.09226947033486131
0.46744574290484137,-0.09477631618029958,-0.09631011400612718
0.4757929883138564,-0.09871249941883076,-0.10034068892209883
0.4841402337228714,-0.10263818782024847,-0.10436092411686965
0.49248747913188645,-0.1065531497074228,-0.10837054968666447
0.5008347245409015,-0.11045715611118023,-0.11236929680667342
0.5091819699499165,-0.1143499807617071,-0.11635689774949944
0.5175292153589315,-0.11823140000037247,-0.12033308590637638
0.5258764607679466,-0.12210119262029118,-0.12429759580815747
0.5342237061769616,-0.1259591396450801,-0.12825016314607487
0.5425709515859766,-0.1298050240560712,-0.1321905247922689
0.5509181969949917,-0.13363863047875868,-0.1361184188199718
0.5592654424040067,-0.1374597448395003,-0.14003358451886863
0.5676126878130217,-0.1412681540034777,-0.14393576242478162
0.5759599332220366,-0.14506364540463412,-0.14782469433710083
0.5843071786310517,-0.1488460066778582,-0.15170012333439967
0.5926544240400667,-0.15261502530299764,-0.155561793793728
0.6010016694490817,-0.15637048826946798,-0.15940945140965154
0.6093489148580968,-0.16011218176926134,-0.16324284321303695
0.6176961602671118,-0.16383989092509488,-0.16706171758958296
0.6260434056761268,-0.16755339955931436,-0.17086582429809097
0.6343906510851419,-0.17125249000796328,-0.17465491448457116
0.6427378964941569,-0.17493694298324547,-0.17842874070695
0.6510851419031719,-0.1786065374864063,-0.18218705695328138
0.6594323873121869,-0.18226105077188293,-0.18592961865448004
0.667779632721202,-0.18590025836247004,-0.1896561827014812
0.676126878130217,-0.18952393411419388,-0.19336650746213088
0.684474123539232,-0.19313185032863323,-0.1970603527978071
0.6928213689482471,-0.19672377790956497,-0.20073748007977374
0.7011686143572621,-0.20029948656006846,-0.20439765220526637
0.7095158597662771,-0.20385874501558665,-0.208040633610598
0.7178631051752922,-0.20740132130795041,-0.21166619029041478
0.7262103505843072,-0.2109269830549767,-0.2152740898161795
0.7345575959933222,-0.21443549777001514,-0.21886410134632686
0.7429048414023371,-0.21792663318567063,-0.2224359956411382
0.7512520868113522,-0.22140015758592702,-0.22598954507736113
0.7595993322203672,-0.22485584014098725,-0.22952452366255538
0.7679465776293822,-0.22829345123933997,-0.23304070704916735
0.7762938230383973,-0.23171276281185293,-0.2365378725483327
0.7846410684474123,-0.23511354864306155,-0.24001579914173332
0.7929883138564273,-0.2384955846652459,-0.2434742674962058
0.8013355592654423,-0.2418586492313921,-0.24691305998100718
0.8096828046744574,-0.24520252336364656,-0.2503319606761549
0.8180300500834724,-0.24852699097444542,-0.2537307553848943
0.8263772954924874,-0.25183183905807427,-0.2571092316460066
0.8347245409015025,-0.2551168578509837,-0.26046717874584413
0.8430717863105175,-0.2583818409597862,-0.26380438773010084
0.8514190317195325,-0.2616265854563957,-0.2671206514153152
0.8597662771285476,-0.26485089194032185,-0.27041576439922294
0.8681135225375626,-0.26805456456863586,-0.2736895230717236
0.8764607679465776,-0.2712374110545839,-0.2769417256295696
0.8848080133555926,-0.2743992426362445,-0.28017217208354867
0.8931552587646077,-0.2775398740170152,-0.28338066426856307
0.9015025041736227,-0.2806591232800115,-0.2865670058536525
0.9098497495826376,-0.28375681177875167,-0.28973100235176014
0.9181969949916527,-0.28683276400670876,-0.29287246112924314
0.9265442404006677,-0.2898868074484704,-0.29599119141513053
0.9348914858096827,-0.2929187724153619,-0.29908700430976765
0.9432387312186978,-0.29592849186845793,-0.3021597127931135
0.9515859766277128,-0.29891580123189687,-0.3052091317359354
0.9599332220367278,-0.3018805381994141,-0.3082350779062141
0.9682804674457428,-0.3048225425369142,-0.3112373699769919
0.9766277128547579,-0.30774165588381286,-0.31421582853420826
0.9849749582637729,-0.3106377215557332,-0.3171702760842976
0.9933222036727879,-0.3135105843509822,-0.32010053706155067
1.001669449081803,-0.3163600903630379,-0.3230064378352428
1.010016694490818,-0.31918608680109406,-0.32588780671646655
1.018363939899833,-0.32198842182045784,-0.3287444739645819
1.026711185308848,-0.3247669443644068,-0.33157627179444316
1.035058430717863,-0.3275215040188457,-0.33438303438216077
1.0434056761268782,-0.33025195088090253,-0.33716459787101405
1.0517529215358932,-0.332958135442337,-0.3399208003772497
1.0601001669449082,-0.3356399084884458,-0.3426514819956662
1.0684474123539232,-0.33829712101289733,-0.3453564848049861
1.0767946577629381,-0.34092962414875183,-0.34803565287301835
1.0851419031719531,-0.3435372691157006,-0.3506888322616654
1.0934891485809681,-0.3461199071834029,-0.353315871032054
1.1018363939899833,-0.34867738965061235,-0.35591661924804985
1.1101836393989983,-0.3512095678396523,-0.3584909289811144
1.1185308848080133,-0.353716293105661,-0.361038654314655
1.1268781302170283,-0.3561974168599138,-0.3635596513479802
1.1352253756260433,-0.3586527906064365,-0.366053778200068
1.1435726210350583,-0.36108226599104576,-0.36852089501315044
1.1519198664440733,-0.36348569486187765,-0.37096086395611483
1.1602671118530885,-0.36586292934044984,-0.3733735492277887
1.1686143572621035,-0.3682138219022293,-0.37575881706114944
1.1769616026711185,-0.3705382254657086,-0.3781165357235112
1.1853088480801335,-0.3728359934889536,-0.3804465755201507
1.1936560934891485,-0.37510698007260945,-0.38274880879760137
1.2020033388981635,-0.37735104006838416,-0.38502310994598427
1.2103505843071787,-0.37956802919203647,-0.38726935540118057
1.2186978297161937,-0.38175780413994786,-0.38948742364685024
1.2270450751252087,-0.383920222708398,-0.3916771952162962
1.2353923205342237,-0.38605514391471707,-0.39383855269420326
1.2437395659432386,-0.3881624281195424,-0.39597138071984006
1.2520868113522536,-0.3902419371494543,-0.3980755659852437
1.2604340567612686,-0.39229353441934744,-0.40015099723692593
1.2687813021702838,-0.39431708505392193,-0.4021975652784875
1.2771285475792988,-0.39631245600778064,-0.40421516297156324
1.2854757929883138,-0.3982795161836252,-0.40620368523664124
1.2938230383973288,-0.4002181365481463,-0.4081630290537547
1.3021702838063438,-0.40212819024522917,-0.41009309346305006
1.3105175292153588,-0.4040095527061496,-0.41199377956523475
1.3188647746243738,-0.4058621017564865,-0.41386499052342185
1.327212020033389,-0.4076857177195139,-0.4157066315608513
1.335559265442404,-0.4094802835158675,-0.41751860996024587
1.343906510851419,-0.41124568475932044,-0.41930083506584964
1.352253756260434,-0.4129818098485174,-0.4210532182832396
1.360601001669449,-0.4146885500545521,-0.422775673079035
1.368948247078464,-0.4163657996042738,-0.42446811498050846
1.377295492487479,-0.4180134557592272,-0.42613046157509865
1.3856427378964942,-0.4196314188901429,-0.42776263250982866
1.3939899833055092,-0.4212195925468869,-0.4293645494909247
1.4023372287145242,-0.4227778835237872,-0.43093613628269933
1.4106844741235391,-0.4243062019202495,-0.43247731870621786
1.4190317195325541,-0.42580446119656723,-0.4339880246389626
1.4273789649415691,-0.42727257822482256,-0.435468184013793
1.4357262103505843,-0.4287104733347755,-0.4369177288178152
1.4440734557595993,-0.43011807035461436,-0.43833659309127504
1.4524207011686143,-0.43149529664644426,-0.43972471292626775
1.4607679465776293,-0.43284208313637396,-0.4410820264648529
1.4691151919866443,-0.43415836433905586,-0.44240847389810106
1.4774624373956593,-0.4354440783765303,-0.4437039974645902
1.4858096828046743,-0.43669916699121214,-0.44496854144879494
1.4941569282136895,-0.4379235755528659,-0.44620205217944664
1.5025041736227045,-0.43911725305940963,-0.4474044780279302
1.5108514190317195,-0.4402801521313984,-0.4485757694059751
1.5191986644407345,-0.4414122290000342,-0.4497158787641322
1.5275459098497495,-0.4425134434885727,-0.4508247605899148
1.5358931552587645,-0.44358375898700064,-0.4519023714057994
1.5442404006677795,-0.4446231424198941,-0.4529486697671847
1.5525876460767947,-0.4456315642073596,-0.4539636162606246
1.5609348914858097,-0.44660899821901867,-0.454947173500847
1.5692821368948247,-0.4475554217210018,-0.4558993061288741
1.5776293823038396,-0.4484708153159702,-0.45681998081004127
1.5859766277128546,-0.4493551628761898,-0.4577091662316601
1.5943238731218696,-0.45020845146976396,-0.45856683310064084
1.6026711185308846,-0.4510306712801231,-0.45939295414113773
1.6110183639398998,-0.45182181551894907,-0.46018750409198717
1.6193656093489148,-0.4525818803327428,-0.46095045970417603
1.6277128547579298,-0.45331086470328064,-0.46168179973842377
1.6360601001669448,-0.45400877034226217,-0.46238150496260616
1.6444073455759598,-0.45467560158049536,-0.46304955814914545
1.6527545909849748,-0.4553113652520002,-0.4636859440725995
1.66110183639399,-0.4559160705734684,-0.4642906495068635
1.669449081803005,-0.4564897290195533,-0.46486366322155936
1.67779632721202,-0.4570323541944934,-0.4654049759802328
1.686143572621035,-0.45754396170063694,-0.4659145805375731
1.69449081803005,-0.45802456900443245,-0.46639247163656056
1.702838063439065,-0.4584741953005229,-0.4668386460055036
1.71118530884808,-0.45889286137456775,-0.46725310235492434
1.7195325542570952,-0.45928058946547323,-0.4676358413756276
1.7278797996661102,-0.45963740312770573,-0.4679868657350385
1.7362270450751252,-0.45996332709440213,-0.4683061800741461
1.7445742904841401,-0.4602583871419683,-0.4685937910045526
1.7529215358931551,-0.4605226099569002,-0.46884970710552293
1.7612687813021701,-0.46075602300552276,-0.4690739389214209
1.7696160267111851,-0.4609586544073745,-0.46926649895749006
1.7779632721202003,-0.46113053281292204,-0.4694274016773533
1.7863105175292153,-0.46127168728629764,-0.4695566635002257
1.7946577629382303,-0.4613821471937234,-0.4696543027977437
1.8030050083472453,-0.46146194209825686,-0.4697203398907786
1.8113522537562603,-0.4615111016614797,-0.4697547970459492
1.8196994991652753,-0.46152965555270065,-0.469757698472935
1.8280467445742905,-0.46151763336621676,-0.46972907032125694
1.8363939899833055,-0.4614750645471395,-0.469668940676602
1.8447412353923205,-0.4614019783262311,-0.4695773395575709
1.8530884808013355,-0.46129840366417607,-0.46945429891239965
1.8614357262103505,-0.4611643692056395,-0.4692998526156519
1.8697829716193655,-0.4609999032434253,-0.4691140364649858
1.8781302170283805,-0.46080503369298476,-0.46889688817792263
1.8864774624373957,-0.4605797880774831,-0.4686484473876794
1.8948247078464107,-0.4603241935235589,-0.4683687556403531
1.9031719532554257,-0.4600382767678646,-0.46805785639153197
1.9115191986644406,-0.4597220641744153,-0.4677157950028042
1.9198664440734556,-0.45937558176271676,-0.4673426187382445
1.9282136894824706,-0.45899885524657935,-0.4669383767608754
1.9365609348914856,-0.45859191008347633,-0.46650312012910466
1.9449081803005008,-0.45815477153424156,-0.4660369017931381
1.9532554257095158,-0.4576874647328495,-0.4655397765920907
1.9616026711185308,-0.45719001476597043,-0.465011801249026
1.9699499165275458,-0.45666244676193024,-0.46445303436721574
1.9782971619365608,-0.4561047859886789,-0.46386353642725014
1.9866444073455758,-0.45551705796028674,-0.4632433697832707
1.9949916527545908,-0.45489928855148953,-0.46259259865917407
2.003338898163606,-0.4542515041197246,-0.4619112891447871
2.011686143572621,-0.45357373163407555,-0.46119950919201086
2.020033388981636,-0.45286599881052036,-0.4604573286109309
2.028380634390651,-0.4521283342528146,-0.45968481906601516
2.036727879799666,-0.45136076759835686,-0.45888205407235555
2.045075125208681,-0.45056332966831314,-0.4580491089906691
2.053422370617696,-0.44973605262129435,-0.4571860610239421
2.061769616026711,-0.44887897010984035,-0.4562929892134288
2.070116861435726,-0.44799211743896006,-0.4553699744345165
2.078464106844741,-0.4470755317259725,-0.45441709939254543
2.0868113522537564,-0.44612925206087684,-0.45343444861858817
2.0951585976627713,-0.44515331966648786,-0.452422108465181
2.1035058430717863,-0.44414777805757844,-0.4513801671020574
2.1118530884808013,-0.4431126731982582,-0.45030871451171794
2.1202003338898163,-0.4420480536568663,-0.449207842484956
2.1285475792988313,-0.44095397075761533,-0.44807764461647914
2.1368948247078463,-0.4398304787283016,-0.4469182163003832
2.1452420701168613,-0.43867763484337363,-0.4457296547255699
2.1535893155258763,-0.43749549956169,-0.4445120588711057
2.1619365609348913,-0.43628413665833765,-0.44326552950152
2.1702838063439063,-0.4350436133498925,-0.44199016916201134
2.1786310517529213,-0.433774000412557,-0.4406860821732297
2.1869782971619363,-0.4324753722926249,-0.4393533746273637
2.1953255425709517,-0.43114780720879087,-0.43799215438276634
2.2036727879799667,-0.4297913872458372,-0.43660253105869606
2.2120200333889817,-0.4284061984392875,-0.43518461603023
2.2203672787979967,-0.4269923308506647,-0.4337385224231032
2.2287145242070117,-0.42554987863303007,-0.4322643651084699
2.2370617696160267,-0.4240789400865308,-0.4307622606975854
2.2454090150250416,-0.42257961770373864,-0.4292323275361608
2.2537562604340566,-0.4210520182046047,-0.4276746856987774
2.2621035058430716,-0.4194962525609107,-0.4260894569846884
2.2704507512520866,-0.41791243601014916,-0.42447676491109454
2.2787979966611016,-0.41630068805881315,-0.4228367347073435
2.2871452420701166,-0.4146611324751246,-0.42116949330912623
2.2954924874791316,-0.412993897271293,-0.419475169352579
2.3038397328881466,-0.4112991146754241,-0.4177538931682893
2.312186978297162,-0.40957692109326915,-0.4160057967752045
2.320534223706177,-0.4078274570600391,-0.41423101387298483
2.328881469115192,-0.4060508671825489,-0.4124296798381983
2.337228714524207,-0.40424730007201926,-0.4106019317184615
2.345575959933222,-0.4024169082678837,-0.4087479082240212
2.353923205342237,-0.40055984815299683,-0.4068677497212195
2.362270450751252,-0.39867627986067755,-0.4049615982258431
2.370617696160267,-0.3967663671740578,-0.4030295973963567
2.378964941569282,-0.39483027741821974,-0.40107189252701814
2.387312186978297,-0.3928681813456585,-0.3990886305406631
2.395659432387312,-0.390880253015607,-0.3970799599802559
2.404006677796327,-0.38886666966780736,-0.39504603100555347
2.412353923205342,-0.38682761159129897,-0.39298699538369486
2.4207011686143574,-0.3847632619888408,-0.3909030064810731
2.4290484140233723,-0.382673806837571,-0.38879421925578284
2.4373956594323873,-0.3805594347465313,-0.386660790249933
2.4457429048414023,-0.3784203368116821,-0.3845028775818274
2.4540901502504173,-0.3762567064690283,-0.3823206409380085
2.4624373956594323,-0.3740687393464912,-0.3801142415638708
